label,p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y
palm,0.0,0.0,-0.05836892127990723,-0.028629422187805176,-0.10666310787200928,-0.08293008804321289,-0.13201776146888733,-0.13816046714782715,-0.13769486546516418,-0.1951524317264557,-0.0719652771949768,-0.2075658142566681,-0.08915925025939941,-0.2761169672012329,-0.09915298223495483,-0.3172265887260437,-0.10620099306106567,-0.35686925053596497,-0.030619382858276367,-0.2223963737487793,-0.03485316038131714,-0.30613982677459717,-0.03659611940383911,-0.35855621099472046,-0.03873199224472046,-0.4057096242904663,0.008097946643829346,-0.21354776620864868,0.012279868125915527,-0.28617680072784424,0.015135109424591064,-0.3346862196922302,0.015332043170928955,-0.3801572024822235,0.04419964551925659,-0.1866515874862671,0.06257599592208862,-0.2370299994945526,0.07572591304779053,-0.2709025740623474,0.08606290817260742,-0.3051410913467407
palm,0.0,0.0,-0.058773577213287354,-0.02888929843902588,-0.10689228773117065,-0.08379489183425903,-0.13230541348457336,-0.13960564136505127,-0.13813304901123047,-0.1973227858543396,-0.07223063707351685,-0.20930224657058716,-0.08947575092315674,-0.27750444412231445,-0.09933805465698242,-0.3182653784751892,-0.10634881258010864,-0.3573979139328003,-0.030705273151397705,-0.2239275872707367,-0.03515440225601196,-0.30676713585853577,-0.03707122802734375,-0.3582041561603546,-0.039430320262908936,-0.40423691272735596,0.008110880851745605,-0.21510621905326843,0.011474370956420898,-0.28673332929611206,0.014278948307037354,-0.33494168519973755,0.01441502571105957,-0.3801462650299072,0.04438960552215576,-0.18827158212661743,0.06182503700256348,-0.23880207538604736,0.07415205240249634,-0.2724637985229492,0.08358323574066162,-0.3062412738800049
palm,0.0,0.0,-0.059326767921447754,-0.02914106845855713,-0.1068030595779419,-0.08417445421218872,-0.1315801739692688,-0.14049088954925537,-0.13828390836715698,-0.1982555389404297,-0.07216399908065796,-0.2094971239566803,-0.0892406702041626,-0.27716946601867676,-0.09861469268798828,-0.316892147064209,-0.10557693243026733,-0.3547021746635437,-0.030551433563232422,-0.22358989715576172,-0.035563111305236816,-0.3048485517501831,-0.03783071041107178,-0.35456740856170654,-0.040649473667144775,-0.3981255292892456,0.008001506328582764,-0.21489271521568298,0.011698126792907715,-0.28503283858299255,0.013792991638183594,-0.3322609066963196,0.012893497943878174,-0.37616947293281555,0.04412573575973511,-0.18843555450439453,0.06122332811355591,-0.23898836970329285,0.07250940799713135,-0.2726205289363861,0.08049601316452026,-0.30609130859375
palm,0.0,0.0,-0.06000310182571411,-0.03076690435409546,-0.1075141429901123,-0.08696103096008301,-0.13167625665664673,-0.14362108707427979,-0.13810136914253235,-0.2004985809326172,-0.07298308610916138,-0.2101210355758667,-0.08833950757980347,-0.2748039960861206,-0.09628498554229736,-0.31064271926879883,-0.10323977470397949,-0.3449456989765167,-0.03192245960235596,-0.22324645519256592,-0.037070274353027344,-0.29975488781929016,-0.03929328918457031,-0.3449860215187073,-0.04252266883850098,-0.3842284083366394,0.006259143352508545,-0.21446603536605835,0.009117603302001953,-0.2792052626609802,0.010377109050750732,-0.32119303941726685,0.008173048496246338,-0.36035847663879395,0.04302757978439331,-0.1886274814605713,0.05848801136016846,-0.23708537220954895,0.06817519664764404,-0.268248587846756,0.07432341575622559,-0.29918134212493896
palm,0.0,0.0,-0.060209453105926514,-0.031222760677337646,-0.10675287246704102,-0.08689606189727783,-0.1320118010044098,-0.1457398533821106,-0.13559946417808533,-0.20285406708717346,-0.07462143898010254,-0.21084317564964294,-0.08707958459854126,-0.272519588470459,-0.09396755695343018,-0.3025810122489929,-0.09972977638244629,-0.32462096214294434,-0.033321261405944824,-0.22498270869255066,-0.03886359930038452,-0.29526153206825256,-0.04054999351501465,-0.33311066031455994,-0.043499112129211426,-0.35303395986557007,0.0043228864669799805,-0.21697133779525757,0.007484257221221924,-0.2789435088634491,0.0068915486335754395,-0.31566286087036133,0.003348410129547119,-0.33768099546432495,0.041965484619140625,-0.19192004203796387,0.05785316228866577,-0.2393193542957306,0.06374150514602661,-0.26945751905441284,0.0652616024017334,-0.292804092168808
palm,0.0,0.0,-0.060805678367614746,-0.03231382369995117,-0.1065371036529541,-0.08774524927139282,-0.13021957874298096,-0.14801299571990967,-0.1327112317085266,-0.20396780967712402,-0.07322275638580322,-0.21169781684875488,-0.08581769466400146,-0.2728627622127533,-0.09098458290100098,-0.3024076223373413,-0.09523195028305054,-0.3176649808883667,-0.03262060880661011,-0.22565656900405884,-0.03707325458526611,-0.2981712222099304,-0.03810232877731323,-0.3365846276283264,-0.04155820608139038,-0.3441650867462158,0.00535351037979126,-0.21726000308990479,0.00940471887588501,-0.2822776436805725,0.008436739444732666,-0.3208812475204468,0.002896547317504883,-0.3269948363304138,0.04357641935348511,-0.19389474391937256,0.060003042221069336,-0.24374300241470337,0.06296718120574951,-0.2766469717025757,0.059886813163757324,-0.29075878858566284
palm,0.0,0.0,-0.06054443120956421,-0.03592848777770996,-0.1058269739151001,-0.09082227945327759,-0.1302521526813507,-0.15216988325119019,-0.13013598322868347,-0.20727765560150146,-0.07481437921524048,-0.2142353355884552,-0.08668708801269531,-0.27710166573524475,-0.09068560600280762,-0.3056221902370453,-0.0940699577331543,-0.3163381516933441,-0.033286452293395996,-0.22831383347511292,-0.03664505481719971,-0.30320975184440613,-0.03784459829330444,-0.3396618366241455,-0.043022990226745605,-0.34048956632614136,0.005388498306274414,-0.21939757466316223,0.01001662015914917,-0.28549471497535706,0.008500874042510986,-0.3246767818927765,0.00213545560836792,-0.3231189250946045,0.04466050863265991,-0.19518768787384033,0.061004459857940674,-0.2467046082019806,0.06262707710266113,-0.280983567237854,0.05801969766616821,-0.28982487320899963
palm,0.0,0.0,-0.06064021587371826,-0.03667163848876953,-0.10471147298812866,-0.09142684936523438,-0.12890371680259705,-0.15233033895492554,-0.1285802125930786,-0.20568931102752686,-0.07527095079421997,-0.21416419744491577,-0.08796525001525879,-0.2780783176422119,-0.09135323762893677,-0.30566203594207764,-0.09384870529174805,-0.3121233582496643,-0.033333003520965576,-0.2284284234046936,-0.03675180673599243,-0.30559563636779785,-0.037750840187072754,-0.3396778404712677,-0.04299432039260864,-0.33600693941116333,0.004845082759857178,-0.21962189674377441,0.010172486305236816,-0.28661245107650757,0.008343815803527832,-0.3235924243927002,0.0019686222076416016,-0.3156258463859558,0.04447394609451294,-0.1956358551979065,0.0606461763381958,-0.24792158603668213,0.06201058626174927,-0.2822685241699219,0.057142019271850586,-0.2879418134689331
palm,0.0,0.0,-0.060675859451293945,-0.03917807340621948,-0.1041799783706665,-0.09242939949035645,-0.12851294875144958,-0.15317827463150024,-0.12660640478134155,-0.20544219017028809,-0.07573914527893066,-0.21416229009628296,-0.08797687292098999,-0.2781280279159546,-0.09130603075027466,-0.3046484589576721,-0.09379458427429199,-0.3107536733150482,-0.03384995460510254,-0.2280775010585785,-0.03704947233200073,-0.306084543466568,-0.037806034088134766,-0.33851414918899536,-0.0439944863319397,-0.336626797914505,0.003944277763366699,-0.21906954050064087,0.009624242782592773,-0.28506869077682495,0.007750093936920166,-0.3214316666126251,0.0009011626243591309,-0.3131560683250427,0.043843090534210205,-0.19469237327575684,0.05857205390930176,-0.24614179134368896,0.0597459077835083,-0.27973467111587524,0.055208802223205566,-0.28448018431663513
palm,0.0,0.0,-0.06099271774291992,-0.03936648368835449,-0.10531389713287354,-0.09248536825180054,-0.13029751181602478,-0.15516817569732666,-0.12649762630462646,-0.20825684070587158,-0.07625186443328857,-0.2135848104953766,-0.08922779560089111,-0.2774166762828827,-0.09240341186523438,-0.3039018213748932,-0.09453362226486206,-0.310574471950531,-0.03467494249343872,-0.2275669276714325,-0.0380743145942688,-0.3056730329990387,-0.03841441869735718,-0.3375515639781952,-0.04435211420059204,-0.3354380428791046,0.0026367902755737305,-0.21833664178848267,0.008156955242156982,-0.2843479812145233,0.006577730178833008,-0.32062965631484985,9.703636169433594e-05,-0.31161969900131226,0.042780518531799316,-0.19436609745025635,0.05675208568572998,-0.24657118320465088,0.05799049139022827,-0.27946335077285767,0.05379694700241089,-0.28282690048217773
palm,0.0,0.0,-0.06131523847579956,-0.0401340126991272,-0.10419487953186035,-0.09490710496902466,-0.12883484363555908,-0.1575494408607483,-0.12565258145332336,-0.20982354879379272,-0.07574272155761719,-0.21489155292510986,-0.0884431004524231,-0.277876079082489,-0.09189110994338989,-0.3048718571662903,-0.0946616530418396,-0.3138425648212433,-0.03389054536819458,-0.2284119725227356,-0.03670763969421387,-0.3057505190372467,-0.03708493709564209,-0.33763840794563293,-0.0433465838432312,-0.33609533309936523,0.0032778382301330566,-0.2191053032875061,0.009007573127746582,-0.2849622368812561,0.007418692111968994,-0.3208770155906677,0.0012202262878417969,-0.3122539818286896,0.043280065059661865,-0.19514787197113037,0.057909488677978516,-0.2475702166557312,0.05952000617980957,-0.28067082166671753,0.05552053451538086,-0.28496983647346497
palm,0.0,0.0,-0.060953736305236816,-0.040203213691711426,-0.10430508852005005,-0.09543341398239136,-0.12834420800209045,-0.15787941217422485,-0.12481087446212769,-0.21051007509231567,-0.07553219795227051,-0.21536797285079956,-0.08853060007095337,-0.2787592113018036,-0.0921558141708374,-0.30569541454315186,-0.09505003690719604,-0.31363603472709656,-0.03378903865814209,-0.22911641001701355,-0.03657186031341553,-0.306242436170578,-0.037340402603149414,-0.33909595012664795,-0.04375797510147095,-0.3371749222278595,0.003805696964263916,-0.21979117393493652,0.009781420230865479,-0.28532662987709045,0.007858872413635254,-0.3215904235839844,0.0005037188529968262,-0.31353509426116943,0.04339492321014404,-0.1955212950706482,0.05852365493774414,-0.24718493223190308,0.05938410758972168,-0.28028053045272827,0.054097890853881836,-0.284615695476532
palm,0.0,0.0,-0.06060510873794556,-0.0404474139213562,-0.10419559478759766,-0.09578478336334229,-0.12839871644973755,-0.15818893909454346,-0.12459462881088257,-0.21100038290023804,-0.07564336061477661,-0.21594810485839844,-0.08845216035842896,-0.27966976165771484,-0.09225761890411377,-0.3066226840019226,-0.09510838985443115,-0.3134896159172058,-0.03379809856414795,-0.2300499677658081,-0.03709149360656738,-0.3069469928741455,-0.03798002004623413,-0.3401823043823242,-0.04396975040435791,-0.3373589515686035,0.004042387008666992,-0.22092488408088684,0.009936690330505371,-0.28656071424484253,0.008110344409942627,-0.32259708642959595,0.0008200407028198242,-0.3138635754585266,0.04378229379653931,-0.19656968116760254,0.05936974287033081,-0.24840828776359558,0.059822142124176025,-0.2814585864543915,0.05382281541824341,-0.2852095663547516
palm,0.0,0.0,-0.06119096279144287,-0.04204690456390381,-0.10325503349304199,-0.09890395402908325,-0.12748166918754578,-0.16192388534545898,-0.12225964665412903,-0.21376997232437134,-0.07432734966278076,-0.21871978044509888,-0.0864061713218689,-0.2820552885532379,-0.09044098854064941,-0.3090670704841614,-0.09399992227554321,-0.3198898136615753,-0.03210294246673584,-0.2313515543937683,-0.034522831439971924,-0.30873119831085205,-0.03508603572845459,-0.3411252200603485,-0.04196357727050781,-0.34195834398269653,0.0052443742752075195,-0.2212463915348053,0.01142054796218872,-0.2873326241970062,0.009587347507476807,-0.3233173191547394,0.0024230480194091797,-0.31506192684173584,0.04502755403518677,-0.19582492113113403,0.059941232204437256,-0.24801602959632874,0.06115567684173584,-0.28150030970573425,0.056187987327575684,-0.2864929437637329
palm,0.0,0.0,-0.06133550405502319,-0.042707204818725586,-0.10320746898651123,-0.0997776985168457,-0.12742280960083008,-0.16327416896820068,-0.12214970588684082,-0.21518760919570923,-0.07491052150726318,-0.2193947434425354,-0.08662813901901245,-0.2836237847805023,-0.09066587686538696,-0.31129562854766846,-0.09424841403961182,-0.3210952579975128,-0.032244324684143066,-0.23244798183441162,-0.03454232215881348,-0.3105091452598572,-0.03539252281188965,-0.34329327940940857,-0.04249972105026245,-0.3431658446788788,0.005085587501525879,-0.22251269221305847,0.011622965335845947,-0.28881675004959106,0.009770095348358154,-0.324690580368042,0.002583801746368408,-0.3142520785331726,0.04547220468521118,-0.19722944498062134,0.06065326929092407,-0.2501029372215271,0.06118059158325195,-0.2838606536388397,0.05507737398147583,-0.2869661748409271
palm,0.0,0.0,-0.06176513433456421,-0.0443078875541687,-0.10331761837005615,-0.10108810663223267,-0.1278972625732422,-0.16449016332626343,-0.12233239412307739,-0.21703177690505981,-0.07512694597244263,-0.21943587064743042,-0.08636438846588135,-0.2838042676448822,-0.09150916337966919,-0.3125509023666382,-0.0965760350227356,-0.3263564109802246,-0.03241908550262451,-0.23215988278388977,-0.03470379114151001,-0.3096631169319153,-0.03596043586730957,-0.34242576360702515,-0.04411959648132324,-0.3451153039932251,0.0049179792404174805,-0.22227564454078674,0.011492431163787842,-0.28841474652290344,0.009669005870819092,-0.32380926609039307,0.0020952820777893066,-0.3146170973777771,0.0452999472618103,-0.19691920280456543,0.060068607330322266,-0.2501172721385956,0.06055682897567749,-0.28328555822372437,0.054381608963012695,-0.28689849376678467
palm,0.0,0.0,-0.06177854537963867,-0.04389280080795288,-0.10380768775939941,-0.1008223295211792,-0.12848752737045288,-0.16440129280090332,-0.12259423732757568,-0.21636420488357544,-0.07556593418121338,-0.21958059072494507,-0.08670294284820557,-0.2845170199871063,-0.09141594171524048,-0.313604474067688,-0.09587627649307251,-0.32766082882881165,-0.03310328722000122,-0.23244789242744446,-0.03526103496551514,-0.3102540373802185,-0.03602802753448486,-0.3435916602611542,-0.0432584285736084,-0.346041738986969,0.0044498443603515625,-0.22269189357757568,0.010858893394470215,-0.28903451561927795,0.009175360202789307,-0.32456278800964355,0.001905977725982666,-0.31349965929985046,0.04470932483673096,-0.19785577058792114,0.059501469135284424,-0.2513640522956848,0.05979108810424805,-0.28476619720458984,0.05362516641616821,-0.28680962324142456
palm,0.0,0.0,-0.061004579067230225,-0.03879636526107788,-0.10470712184906006,-0.09995627403259277,-0.12713342905044556,-0.1631331443786621,-0.12090963125228882,-0.2149752378463745,-0.071361243724823,-0.2195984423160553,-0.08210104703903198,-0.2842894494533539,-0.0881006121635437,-0.31729423999786377,-0.09414923191070557,-0.33908236026763916,-0.02988600730895996,-0.23103547096252441,-0.03167515993118286,-0.3054884374141693,-0.03234666585922241,-0.34273582696914673,-0.03724473714828491,-0.35081785917282104,0.007926225662231445,-0.22097468376159668,0.014960527420043945,-0.286543607711792,0.013543009757995605,-0.3247785270214081,0.006467282772064209,-0.325691282749176,0.04547774791717529,-0.19571423530578613,0.06127345561981201,-0.24655407667160034,0.06343621015548706,-0.27976444363594055,0.05931961536407471,-0.28940048813819885
palm,0.0,0.0,-0.06111019849777222,-0.03625774383544922,-0.10522675514221191,-0.09882700443267822,-0.1270846724510193,-0.16266417503356934,-0.12198060750961304,-0.21653896570205688,-0.07101595401763916,-0.2189827859401703,-0.08254224061965942,-0.2825874984264374,-0.08870983123779297,-0.3168007433414459,-0.09452927112579346,-0.34295815229415894,-0.02967369556427002,-0.23084479570388794,-0.03215450048446655,-0.3026031255722046,-0.0325770378112793,-0.34136906266212463,-0.03620713949203491,-0.35526612401008606,0.0077353715896606445,-0.22118481993675232,0.015465199947357178,-0.28561875224113464,0.014932692050933838,-0.3224108815193176,0.00821298360824585,-0.33154812455177307,0.04452484846115112,-0.19593119621276855,0.06088918447494507,-0.24528664350509644,0.06377607583999634,-0.2767963409423828,0.059867799282073975,-0.29187607765197754
palm,0.0,0.0,-0.06175565719604492,-0.03717613220214844,-0.10526537895202637,-0.09972745180130005,-0.126924067735672,-0.16291773319244385,-0.12223473191261292,-0.2164868712425232,-0.07153010368347168,-0.21913570165634155,-0.08276784420013428,-0.2834051251411438,-0.08917790651321411,-0.31863078474998474,-0.09489423036575317,-0.3475162982940674,-0.02957916259765625,-0.2307770848274231,-0.03208327293395996,-0.3026486039161682,-0.031984031200408936,-0.3419433832168579,-0.03521770238876343,-0.36165252327919006,0.007654309272766113,-0.22097045183181763,0.014995455741882324,-0.28444239497184753,0.014489829540252686,-0.3208591043949127,0.007974743843078613,-0.3359805941581726,0.04450523853302002,-0.19547611474990845,0.06047755479812622,-0.2445371150970459,0.06354176998138428,-0.2755137085914612,0.059864163398742676,-0.2947102189064026
palm,0.0,0.0,-0.061599791049957275,-0.03657126426696777,-0.10534501075744629,-0.09890377521514893,-0.127255380153656,-0.1615923047065735,-0.1224386990070343,-0.2156085968017578,-0.07130706310272217,-0.2184741199016571,-0.0828700065612793,-0.2825740873813629,-0.08947056531906128,-0.3181650936603546,-0.0951681137084961,-0.3477976322174072,-0.0295904278755188,-0.23020559549331665,-0.032322585582733154,-0.3019947111606598,-0.03238612413406372,-0.3418743312358856,-0.035540759563446045,-0.36308175325393677,0.00772625207901001,-0.22047045826911926,0.01461559534072876,-0.28352969884872437,0.014123797416687012,-0.3200938403606415,0.007487118244171143,-0.33749210834503174,0.044482290744781494,-0.1949073076248169,0.060495853424072266,-0.24395042657852173,0.06370586156845093,-0.2747027277946472,0.06000804901123047,-0.2949008345603943
palm,0.0,0.0,-0.06160789728164673,-0.036521077156066895,-0.10541677474975586,-0.09878551959991455,-0.12758708000183105,-0.1619548797607422,-0.1228666603565216,-0.2161548137664795,-0.07171463966369629,-0.2184840440750122,-0.08308792114257812,-0.28258323669433594,-0.089546799659729,-0.3177679777145386,-0.09515708684921265,-0.3471754193305969,-0.02991694211959839,-0.2303318977355957,-0.032788634300231934,-0.3022628724575043,-0.03277993202209473,-0.34210360050201416,-0.03603672981262207,-0.36271587014198303,0.007517099380493164,-0.22071078419685364,0.014066815376281738,-0.28408846259117126,0.01352083683013916,-0.32044517993927,0.0069776177406311035,-0.33630165457725525,0.04470968246459961,-0.19552063941955566,0.060309648513793945,-0.24508178234100342,0.06323546171188354,-0.2759172320365906,0.059401094913482666,-0.2952466905117035
palm,0.0,0.0,-0.0611385703086853,-0.036260366439819336,-0.10490703582763672,-0.09800481796264648,-0.12665897607803345,-0.16075348854064941,-0.12144070863723755,-0.21458619832992554,-0.07083618640899658,-0.21773594617843628,-0.08218342065811157,-0.28151950240135193,-0.08874446153640747,-0.3165515661239624,-0.09449255466461182,-0.3454020917415619,-0.02907353639602661,-0.22944903373718262,-0.03168720006942749,-0.30149006843566895,-0.03199034929275513,-0.3415391147136688,-0.03562349081039429,-0.3619120717048645,0.008332610130310059,-0.2196837067604065,0.014916956424713135,-0.283242404460907,0.01427680253982544,-0.3197963833808899,0.007483422756195068,-0.33590811491012573,0.0452842116355896,-0.1944347620010376,0.061264634132385254,-0.24360966682434082,0.06413644552230835,-0.27441057562828064,0.0600283145904541,-0.2936965823173523
palm,0.0,0.0,-0.061203062534332275,-0.03616976737976074,-0.10475355386734009,-0.0978078842163086,-0.12611395120620728,-0.16089016199111938,-0.12122008204460144,-0.21488690376281738,-0.07078284025192261,-0.21724510192871094,-0.08219993114471436,-0.2804945707321167,-0.08842140436172485,-0.3156481981277466,-0.09372055530548096,-0.34439295530319214,-0.028906822204589844,-0.22903341054916382,-0.03152167797088623,-0.301205575466156,-0.031632959842681885,-0.34118950366973877,-0.035080134868621826,-0.3616434931755066,0.008500277996063232,-0.21922942996025085,0.014802813529968262,-0.28281933069229126,0.013986289501190186,-0.31979304552078247,0.007306694984436035,-0.33580055832862854,0.04568392038345337,-0.19365698099136353,0.06160050630569458,-0.24302902817726135,0.06450670957565308,-0.27405065298080444,0.06041306257247925,-0.293194055557251
palm,0.0,0.0,-0.06190413236618042,-0.0363650918006897,-0.1050187349319458,-0.09850889444351196,-0.12646979093551636,-0.16135811805725098,-0.12165278196334839,-0.21589601039886475,-0.07057404518127441,-0.21762967109680176,-0.08278793096542358,-0.28169047832489014,-0.08893531560897827,-0.3170780539512634,-0.0940822958946228,-0.34682387113571167,-0.028914690017700195,-0.22955414652824402,-0.03163331747055054,-0.3017357587814331,-0.03151500225067139,-0.3429722487926483,-0.034463465213775635,-0.3639606535434723,0.008269071578979492,-0.21979457139968872,0.014175772666931152,-0.2832145392894745,0.013728141784667969,-0.320516973733902,0.006854712963104248,-0.33863723278045654,0.04521876573562622,-0.19442129135131836,0.062367916107177734,-0.24369260668754578,0.0657605528831482,-0.27443739771842957,0.06155771017074585,-0.2947648763656616
palm,0.0,0.0,-0.06129366159439087,-0.03660762310028076,-0.10473763942718506,-0.09887140989303589,-0.12621259689331055,-0.1617661714553833,-0.12071540951728821,-0.21632343530654907,-0.06967318058013916,-0.2184286117553711,-0.08152943849563599,-0.28231602907180786,-0.0877806544303894,-0.3177032470703125,-0.09306037425994873,-0.3463471531867981,-0.028103530406951904,-0.22987383604049683,-0.031061291694641113,-0.3023046851158142,-0.03076624870300293,-0.3434686064720154,-0.03332036733627319,-0.3637676537036896,0.00917273759841919,-0.21967679262161255,0.01471012830734253,-0.2831266224384308,0.014405548572540283,-0.3205702304840088,0.008053123950958252,-0.3374665379524231,0.04622185230255127,-0.19386029243469238,0.06330007314682007,-0.24297025799751282,0.0668286681175232,-0.27397650480270386,0.06295007467269897,-0.2936480939388275
palm,0.0,0.0,-0.06143146753311157,-0.037747323513031006,-0.1040986180305481,-0.09958535432815552,-0.12499362230300903,-0.16222161054611206,-0.12079188227653503,-0.21688127517700195,-0.06940633058547974,-0.21903228759765625,-0.08119791746139526,-0.28277289867401123,-0.08703815937042236,-0.3178533911705017,-0.09202003479003906,-0.34724220633506775,-0.02761244773864746,-0.23022812604904175,-0.030195772647857666,-0.302644282579422,-0.029743611812591553,-0.3433895409107208,-0.032448530197143555,-0.36440640687942505,0.009411990642547607,-0.21973800659179688,0.015570223331451416,-0.2837457060813904,0.015397191047668457,-0.32059359550476074,0.008906006813049316,-0.337238609790802,0.046311378479003906,-0.19365692138671875,0.06342273950576782,-0.24284788966178894,0.06713157892227173,-0.2738928198814392,0.06340360641479492,-0.293928861618042
palm,0.0,0.0,-0.06119704246520996,-0.03619861602783203,-0.10474437475204468,-0.09991663694381714,-0.12584149837493896,-0.1631079912185669,-0.12043052911758423,-0.2173607349395752,-0.06919598579406738,-0.2201097011566162,-0.08040624856948853,-0.28477898240089417,-0.08648580312728882,-0.3197770118713379,-0.0919998288154602,-0.34813064336776733,-0.027486801147460938,-0.2308957874774933,-0.029648184776306152,-0.3037835955619812,-0.02893751859664917,-0.3451572358608246,-0.031644344329833984,-0.36580216884613037,0.009707510471343994,-0.2198438048362732,0.0160524845123291,-0.2839774489402771,0.016352951526641846,-0.32101306319236755,0.009933829307556152,-0.3371580243110657,0.04654860496520996,-0.19354939460754395,0.0639154314994812,-0.2429022192955017,0.06815111637115479,-0.2736393213272095,0.06481945514678955,-0.29315149784088135
ok,0.0,0.0,0.02109825611114502,-0.008341550827026367,0.03403127193450928,-0.02538055181503296,0.03942817449569702,-0.03582727909088135,0.04187881946563721,-0.04066264629364014,0.013645827770233154,-0.06445643305778503,0.007356166839599609,-0.08536317944526672,0.007666110992431641,-0.07854434847831726,0.010196864604949951,-0.068473219871521,0.0009171366691589355,-0.06009560823440552,-0.004858553409576416,-0.08271747827529907,-0.002804696559906006,-0.07646307349205017,0.001020669937133789,-0.06575644016265869,-0.008301138877868652,-0.05121499300003052,-0.010944962501525879,-0.06616413593292236,-0.007332324981689453,-0.060393571853637695,-0.0034399032592773438,-0.052255988121032715,-0.014497578144073486,-0.04059070348739624,-0.014332950115203857,-0.05096542835235596,-0.010810494422912598,-0.04461890459060669,-0.007161915302276611,-0.03695118427276611
ok,0.0,0.0,0.022232770919799805,-0.007330834865570068,0.03519439697265625,-0.02365928888320923,0.03907036781311035,-0.03752166032791138,0.04109698534011841,-0.046343326568603516,0.012698352336883545,-0.05966377258300781,0.008205771446228027,-0.08254018425941467,0.008463680744171143,-0.07773172855377197,0.010320901870727539,-0.06884551048278809,-0.0001678466796875,-0.056205689907073975,-0.004033207893371582,-0.07761722803115845,-0.0021504759788513184,-0.07377427816390991,0.0006671547889709473,-0.06518751382827759,-0.009049594402313232,-0.048233985900878906,-0.009508788585662842,-0.06218886375427246,-0.0057866573333740234,-0.058321475982666016,-0.0021830201148986816,-0.05077415704727173,-0.014694452285766602,-0.03849750757217407,-0.013721883296966553,-0.04816114902496338,-0.009924829006195068,-0.04437834024429321,-0.006512343883514404,-0.03730785846710205
ok,0.0,0.0,0.02195948362350464,-0.007070720195770264,0.03568905591964722,-0.022014379501342773,0.04283028841018677,-0.03385549783706665,0.04736906290054321,-0.04102587699890137,0.013812601566314697,-0.059337496757507324,0.00953531265258789,-0.08113855123519897,0.009774446487426758,-0.07434070110321045,0.011832714080810547,-0.06457072496414185,0.0008835196495056152,-0.05560511350631714,-0.0017966032028198242,-0.07734066247940063,8.887052536010742e-05,-0.07198408246040344,0.0028484463691711426,-0.06184506416320801,-0.008167803287506104,-0.04767715930938721,-0.00864642858505249,-0.06537479162216187,-0.005545675754547119,-0.06081587076187134,-0.0026236772537231445,-0.05173224210739136,-0.01413339376449585,-0.037961483001708984,-0.01250302791595459,-0.051265716552734375,-0.00889045000076294,-0.046755194664001465,-0.005675911903381348,-0.038439273834228516
ok,0.0,0.0,0.02162480354309082,-0.0046656131744384766,0.036304354667663574,-0.019448280334472656,0.04160749912261963,-0.03168630599975586,0.043393611907958984,-0.0395960807800293,0.020418822765350342,-0.05431830883026123,0.017666101455688477,-0.06959903240203857,0.017112433910369873,-0.06248927116394043,0.018335282802581787,-0.052437663078308105,0.00808405876159668,-0.055034756660461426,0.0066945552825927734,-0.07256001234054565,0.006535232067108154,-0.06690770387649536,0.00758892297744751,-0.05681082606315613,-0.0019338726997375488,-0.05196523666381836,-0.0027481913566589355,-0.06797772645950317,-0.0019208788871765137,-0.06290894746780396,-0.00014251470565795898,-0.053666889667510986,-0.009919166564941406,-0.046490371227264404,-0.009861886501312256,-0.05867719650268555,-0.007867634296417236,-0.05494725704193115,-0.005374312400817871,-0.0472489595413208
ok,0.0,0.0,0.01867121458053589,-0.0018230676651000977,0.03195232152938843,-0.016734063625335693,0.035687029361724854,-0.030174672603607178,0.036532700061798096,-0.03908509016036987,0.019557416439056396,-0.05149573087692261,0.01489710807800293,-0.06735879182815552,0.012402772903442383,-0.06595161557197571,0.012273132801055908,-0.061263442039489746,0.010197639465332031,-0.053890109062194824,0.007212460041046143,-0.07160171866416931,0.004684746265411377,-0.06938901543617249,0.004280567169189453,-0.06403860449790955,0.0009722113609313965,-0.05336886644363403,-0.0006567835807800293,-0.07036328315734863,-0.002242743968963623,-0.06887200474739075,-0.0018663406372070312,-0.06376063823699951,-0.008258998394012451,-0.050455331802368164,-0.009943187236785889,-0.06586074829101562,-0.012335240840911865,-0.0728813111782074,-0.013369262218475342,-0.0759066641330719
ok,0.0,0.0,0.016835808753967285,-0.000755012035369873,0.03031986951828003,-0.01189887523651123,0.034358084201812744,-0.0218961238861084,0.03371000289916992,-0.028781771659851074,0.02295929193496704,-0.0408703088760376,0.023357927799224854,-0.048660218715667725,0.02167809009552002,-0.04413259029388428,0.020930707454681396,-0.037293434143066406,0.012594163417816162,-0.046707212924957275,0.012619078159332275,-0.059036195278167725,0.010305166244506836,-0.0550881028175354,0.009501814842224121,-0.048477351665496826,0.0017584562301635742,-0.0489116907119751,0.0011829137802124023,-0.06306704878807068,-0.0007856488227844238,-0.06141006946563721,-0.0009305477142333984,-0.0569252073764801,-0.008750855922698975,-0.04815506935119629,-0.01043635606765747,-0.0617196261882782,-0.012394726276397705,-0.06731042265892029,-0.012801110744476318,-0.06919121742248535
